time_step,unique_cells_visited,revisits,reward,total_reward
877,169,553,-0.5,-264.5
878,169,554,-0.5,-265.0
879,169,555,-0.5,-265.5
880,169,556,-0.5,-266.0
881,169,557,-0.5,-266.5
882,169,558,-0.5,-267.0
883,169,559,-0.5,-267.5
884,169,559,-1.0,-268.5
885,169,560,-0.5,-269.0
886,169,561,-0.5,-269.5
887,169,562,-0.5,-270.0
888,169,563,-0.5,-270.5
889,169,564,-0.5,-271.0
890,169,565,-0.5,-271.5
891,169,566,-0.5,-272.0
892,169,567,-0.5,-272.5
893,169,568,-0.5,-273.0
894,169,569,-0.5,-273.5
895,169,569,-1.0,-274.5
896,169,570,-0.5,-275.0
897,169,571,-0.5,-275.5
898,169,572,-0.5,-276.0
899,169,573,-0.5,-276.5
900,169,574,-0.5,-277.0
901,169,575,-0.5,-277.5
902,170,575,1.0,-276.5
903,170,576,-0.5,-277.0
904,170,577,-0.5,-277.5
905,170,578,-0.5,-278.0
906,170,579,-0.5,-278.5
907,170,580,-0.5,-279.0
908,170,581,-0.5,-279.5
909,170,582,-0.5,-280.0
910,170,583,-0.5,-280.5
911,170,584,-0.5,-281.0
912,170,585,-0.5,-281.5
913,171,585,1.0,-280.5
914,171,586,-0.5,-281.0
915,171,587,-0.5,-281.5
916,171,588,-0.5,-282.0
917,171,589,-0.5,-282.5
918,171,590,-0.5,-283.0
919,171,591,-0.5,-283.5
920,171,592,-0.5,-284.0
921,171,593,-0.5,-284.5
922,171,594,-0.5,-285.0
923,171,595,-0.5,-285.5
924,171,596,-0.5,-286.0
925,171,597,-0.5,-286.5
926,171,598,-0.5,-287.0
927,171,599,-0.5,-287.5
928,171,600,-0.5,-288.0
929,171,601,-0.5,-288.5
930,171,602,-0.5,-289.0
931,171,603,-0.5,-289.5
932,171,604,-0.5,-290.0
933,171,605,-0.5,-290.5
934,171,606,-0.5,-291.0
935,171,607,-0.5,-291.5
936,171,608,-0.5,-292.0
937,171,609,-0.5,-292.5
938,171,610,-0.5,-293.0
939,172,610,1.0,-292.0
940,172,610,-1.0,-293.0
941,172,610,-1.0,-294.0
942,173,610,1.0,-293.0
943,173,611,-0.5,-293.5
944,173,612,-0.5,-294.0
945,173,613,-0.5,-294.5
946,173,614,-0.5,-295.0
947,173,615,-0.5,-295.5
948,173,616,-0.5,-296.0
949,174,616,1.0,-295.0
950,174,617,-0.5,-295.5
951,174,618,-0.5,-296.0
952,174,618,-1.0,-297.0
953,175,618,1.0,-296.0
954,176,618,1.0,-295.0
955,176,618,-1.0,-296.0
956,176,619,-0.5,-296.5
957,177,619,1.0,-295.5
958,177,619,-1.0,-296.5
959,177,619,-1.0,-297.5
960,177,620,-0.5,-298.0
961,178,620,1.0,-297.0
962,179,620,1.0,-296.0
963,180,620,1.0,-295.0
964,181,620,1.0,-294.0
965,181,621,-0.5,-294.5
966,181,622,-0.5,-295.0
967,181,623,-0.5,-295.5
968,181,624,-0.5,-296.0
969,181,625,-0.5,-296.5
970,181,626,-0.5,-297.0
971,181,627,-0.5,-297.5
972,181,628,-0.5,-298.0
973,181,629,-0.5,-298.5
974,182,629,1.0,-297.5
975,182,630,-0.5,-298.0
976,182,631,-0.5,-298.5
977,182,632,-0.5,-299.0
978,182,633,-0.5,-299.5
979,182,634,-0.5,-300.0
980,182,635,-0.5,-300.5
981,183,635,1.0,-299.5
982,184,635,1.0,-298.5
983,184,636,-0.5,-299.0
984,184,636,-1.0,-300.0
985,184,636,-1.0,-301.0
986,184,637,-0.5,-301.5
987,185,637,1.0,-300.5
988,186,637,1.0,-299.5
989,187,637,1.0,-298.5
990,187,638,-0.5,-299.0
991,187,639,-0.5,-299.5
992,187,639,-1.0,-300.5
993,187,639,-1.0,-301.5
994,187,639,-1.0,-302.5
995,187,639,-1.0,-303.5
996,188,639,1.0,-302.5
997,188,639,-1.0,-303.5
998,188,640,-0.5,-304.0
999,188,641,-0.5,-304.5
1000,188,642,-0.5,-305.0
1001,188,643,-0.5,-305.5
1002,188,644,-0.5,-306.0
1003,188,644,-1.0,-307.0
1004,188,645,-0.5,-307.5
1005,188,645,-1.0,-308.5
1006,188,645,-1.0,-309.5
1007,188,645,-1.0,-310.5
1008,188,646,-0.5,-311.0
1009,188,647,-0.5,-311.5
1010,188,648,-0.5,-312.0
1011,188,649,-0.5,-312.5
1012,188,650,-0.5,-313.0
1013,188,650,-1.0,-314.0
1014,188,651,-0.5,-314.5
1015,188,651,-1.0,-315.5
1016,188,651,-1.0,-316.5
1017,188,651,-1.0,-317.5
1018,188,651,-1.0,-318.5
1019,188,651,-1.0,-319.5
1020,188,652,-0.5,-320.0
1021,188,652,-1.0,-321.0
1022,189,652,1.0,-320.0
1023,189,652,-1.0,-321.0
1024,189,653,-0.5,-321.5
1025,189,654,-0.5,-322.0
1026,189,654,-1.0,-323.0
1027,189,654,-1.0,-324.0
1028,189,655,-0.5,-324.5
1029,189,656,-0.5,-325.0
1030,189,657,-0.5,-325.5
1031,189,657,-1.0,-326.5
1032,189,657,-1.0,-327.5
1033,189,657,-1.0,-328.5
1034,189,658,-0.5,-329.0
1035,189,659,-0.5,-329.5
1036,189,660,-0.5,-330.0
1037,189,661,-0.5,-330.5
1038,189,661,-1.0,-331.5
1039,189,662,-0.5,-332.0
1040,190,662,1.0,-331.0
1041,191,662,1.0,-330.0
1042,191,663,-0.5,-330.5
1043,191,664,-0.5,-331.0
1044,191,664,-1.0,-332.0
1045,191,665,-0.5,-332.5
1046,191,666,-0.5,-333.0
1047,191,666,-1.0,-334.0
1048,191,666,-1.0,-335.0
1049,191,667,-0.5,-335.5
1050,192,667,1.0,-334.5
1051,192,667,-1.0,-335.5
1052,192,668,-0.5,-336.0
1053,192,669,-0.5,-336.5
1054,193,669,1.0,-335.5
1055,193,670,-0.5,-336.0
1056,193,670,-1.0,-337.0
1057,193,671,-0.5,-337.5
1058,193,672,-0.5,-338.0
1059,193,673,-0.5,-338.5
1060,193,674,-0.5,-339.0
1061,193,675,-0.5,-339.5
1062,193,676,-0.5,-340.0
1063,193,677,-0.5,-340.5
1064,193,677,-1.0,-341.5
1065,193,678,-0.5,-342.0
1066,193,679,-0.5,-342.5
1067,193,680,-0.5,-343.0
1068,193,681,-0.5,-343.5
1069,193,681,-1.0,-344.5
1070,193,682,-0.5,-345.0
1071,193,683,-0.5,-345.5
1072,193,684,-0.5,-346.0
1073,193,685,-0.5,-346.5
1074,193,686,-0.5,-347.0
1075,193,687,-0.5,-347.5
1076,193,688,-0.5,-348.0
1077,193,689,-0.5,-348.5
1078,193,690,-0.5,-349.0
1079,193,691,-0.5,-349.5
1080,193,692,-0.5,-350.0
1081,193,693,-0.5,-350.5
1082,193,694,-0.5,-351.0
1083,193,695,-0.5,-351.5
1084,193,696,-0.5,-352.0
1085,193,697,-0.5,-352.5
1086,193,697,-1.0,-353.5
1087,193,697,-1.0,-354.5
1088,193,698,-0.5,-355.0
1089,193,699,-0.5,-355.5
1090,193,699,-1.0,-356.5
1091,193,699,-1.0,-357.5
1092,193,699,-1.0,-358.5
1093,193,699,-1.0,-359.5
1094,193,699,-1.0,-360.5
1095,193,699,-1.0,-361.5
1096,193,700,-0.5,-362.0
1097,193,701,-0.5,-362.5
1098,193,701,-1.0,-363.5
1099,193,702,-0.5,-364.0
1100,193,703,-0.5,-364.5
1101,193,704,-0.5,-365.0
1102,193,704,-1.0,-366.0
1103,193,704,-1.0,-367.0
1104,193,705,-0.5,-367.5
1105,193,706,-0.5,-368.0
1106,193,707,-0.5,-368.5
1107,193,707,-1.0,-369.5
1108,193,708,-0.5,-370.0
1109,193,709,-0.5,-370.5
1110,193,710,-0.5,-371.0
1111,193,711,-0.5,-371.5
1112,193,712,-0.5,-372.0
1113,193,713,-0.5,-372.5
1114,193,714,-0.5,-373.0
1115,193,715,-0.5,-373.5
1116,193,716,-0.5,-374.0
1117,193,717,-0.5,-374.5
1118,194,717,1.0,-373.5
1119,194,717,-1.0,-374.5
1120,195,717,1.0,-373.5
1121,196,717,1.0,-372.5
1122,196,718,-0.5,-373.0
1123,196,719,-0.5,-373.5
1124,196,720,-0.5,-374.0
1125,196,721,-0.5,-374.5
1126,196,722,-0.5,-375.0
1127,196,723,-0.5,-375.5
1128,196,724,-0.5,-376.0
1129,196,725,-0.5,-376.5
1130,196,726,-0.5,-377.0
1131,196,727,-0.5,-377.5
1132,196,728,-0.5,-378.0
1133,196,729,-0.5,-378.5
1134,196,729,-1.0,-379.5
1135,196,730,-0.5,-380.0
1136,196,731,-0.5,-380.5
1137,196,732,-0.5,-381.0
1138,196,733,-0.5,-381.5
1139,196,734,-0.5,-382.0
1140,196,735,-0.5,-382.5
1141,196,736,-0.5,-383.0
1142,196,737,-0.5,-383.5
1143,196,738,-0.5,-384.0
1144,196,739,-0.5,-384.5
1145,196,740,-0.5,-385.0
1146,196,741,-0.5,-385.5
1147,196,741,-1.0,-386.5
1148,196,741,-1.0,-387.5
1149,196,741,-1.0,-388.5
1150,196,741,-1.0,-389.5
1151,197,741,1.0,-388.5
1152,198,741,1.0,-387.5
1153,198,741,-1.0,-388.5
1154,198,742,-0.5,-389.0
1155,199,742,1.0,-388.0
1156,199,743,-0.5,-388.5
1157,199,744,-0.5,-389.0
1158,199,745,-0.5,-389.5
1159,199,746,-0.5,-390.0
1160,199,746,-1.0,-391.0
1161,199,747,-0.5,-391.5
1162,199,748,-0.5,-392.0
1163,199,748,-1.0,-393.0
1164,199,748,-1.0,-394.0
1165,199,749,-0.5,-394.5
1166,199,750,-0.5,-395.0
1167,199,751,-0.5,-395.5
1168,199,752,-0.5,-396.0
1169,199,752,-1.0,-397.0
1170,199,753,-0.5,-397.5
1171,199,754,-0.5,-398.0
1172,199,754,-1.0,-399.0
1173,199,754,-1.0,-400.0
1174,199,755,-0.5,-400.5
1175,199,756,-0.5,-401.0
1176,199,757,-0.5,-401.5
1177,199,758,-0.5,-402.0
1178,199,759,-0.5,-402.5
1179,200,759,1.0,-401.5
1180,200,760,-0.5,-402.0
1181,200,761,-0.5,-402.5
1182,200,762,-0.5,-403.0
1183,200,763,-0.5,-403.5
1184,200,764,-0.5,-404.0
1185,200,765,-0.5,-404.5
1186,200,766,-0.5,-405.0
1187,200,766,-1.0,-406.0
1188,200,767,-0.5,-406.5
1189,200,768,-0.5,-407.0
1190,200,769,-0.5,-407.5
1191,200,770,-0.5,-408.0
1192,200,770,-1.0,-409.0
1193,200,771,-0.5,-409.5
1194,200,772,-0.5,-410.0
1195,200,773,-0.5,-410.5
1196,200,774,-0.5,-411.0
1197,200,775,-0.5,-411.5
1198,200,775,-1.0,-412.5
1199,200,776,-0.5,-413.0
1200,200,776,-1.0,-414.0
1201,200,777,-0.5,-414.5
1202,200,778,-0.5,-415.0
1203,200,779,-0.5,-415.5
1204,200,780,-0.5,-416.0
1205,200,781,-0.5,-416.5
1206,200,782,-0.5,-417.0
1207,200,783,-0.5,-417.5
1208,200,783,-1.0,-418.5
1209,200,784,-0.5,-419.0
1210,200,785,-0.5,-419.5
1211,200,786,-0.5,-420.0
1212,200,787,-0.5,-420.5
1213,200,787,-1.0,-421.5
1214,200,788,-0.5,-422.0
1215,200,789,-0.5,-422.5
1216,200,790,-0.5,-423.0
1217,200,791,-0.5,-423.5
1218,200,792,-0.5,-424.0
1219,200,792,-1.0,-425.0
1220,200,792,-1.0,-426.0
1221,200,793,-0.5,-426.5
1222,200,794,-0.5,-427.0
1223,200,795,-0.5,-427.5
1224,200,795,-1.0,-428.5
1225,200,796,-0.5,-429.0
1226,200,797,-0.5,-429.5
1227,200,798,-0.5,-430.0
1228,200,799,-0.5,-430.5
1229,200,800,-0.5,-431.0
1230,200,800,-1.0,-432.0
1231,200,801,-0.5,-432.5
1232,200,801,-1.0,-433.5
1233,200,802,-0.5,-434.0
1234,200,803,-0.5,-434.5
1235,200,804,-0.5,-435.0
1236,200,805,-0.5,-435.5
1237,200,806,-0.5,-436.0
1238,200,807,-0.5,-436.5
1239,200,808,-0.5,-437.0
1240,200,808,-1.0,-438.0
1241,200,808,-1.0,-439.0
1242,200,809,-0.5,-439.5
1243,200,810,-0.5,-440.0
1244,200,811,-0.5,-440.5
1245,200,812,-0.5,-441.0
1246,200,813,-0.5,-441.5
1247,200,814,-0.5,-442.0
1248,200,815,-0.5,-442.5
1249,200,816,-0.5,-443.0
1250,200,817,-0.5,-443.5
1251,200,818,-0.5,-444.0
1252,200,819,-0.5,-444.5
1253,200,820,-0.5,-445.0
1254,200,821,-0.5,-445.5
1255,200,822,-0.5,-446.0
1256,200,822,-1.0,-447.0
1257,200,822,-1.0,-448.0
1258,201,822,1.0,-447.0
1259,201,823,-0.5,-447.5
1260,201,824,-0.5,-448.0
1261,201,825,-0.5,-448.5
1262,201,825,-1.0,-449.5
1263,201,825,-1.0,-450.5
1264,201,826,-0.5,-451.0
1265,201,827,-0.5,-451.5
1266,201,828,-0.5,-452.0
1267,201,829,-0.5,-452.5
1268,201,830,-0.5,-453.0
1269,201,831,-0.5,-453.5
1270,201,832,-0.5,-454.0
1271,201,833,-0.5,-454.5
1272,201,834,-0.5,-455.0
1273,201,835,-0.5,-455.5
1274,201,836,-0.5,-456.0
1275,201,837,-0.5,-456.5
1276,201,838,-0.5,-457.0
1277,201,839,-0.5,-457.5
1278,201,840,-0.5,-458.0
1279,201,840,-1.0,-459.0
1280,202,840,1.0,-458.0
1281,202,841,-0.5,-458.5
1282,202,842,-0.5,-459.0
1283,202,843,-0.5,-459.5
1284,202,844,-0.5,-460.0
1285,202,845,-0.5,-460.5
1286,202,846,-0.5,-461.0
1287,202,847,-0.5,-461.5
1288,202,847,-1.0,-462.5
1289,202,848,-0.5,-463.0
1290,202,849,-0.5,-463.5
1291,202,850,-0.5,-464.0
1292,202,851,-0.5,-464.5
1293,202,852,-0.5,-465.0
1294,202,853,-0.5,-465.5
1295,202,854,-0.5,-466.0
1296,202,855,-0.5,-466.5
1297,202,855,-1.0,-467.5
1298,202,856,-0.5,-468.0
1299,202,857,-0.5,-468.5
1300,202,858,-0.5,-469.0
1301,202,859,-0.5,-469.5
1302,202,860,-0.5,-470.0
1303,202,861,-0.5,-470.5
1304,202,862,-0.5,-471.0
1305,202,862,-1.0,-472.0
1306,202,863,-0.5,-472.5
1307,202,864,-0.5,-473.0
1308,202,865,-0.5,-473.5
1309,202,866,-0.5,-474.0
1310,202,867,-0.5,-474.5
1311,202,868,-0.5,-475.0
1312,202,869,-0.5,-475.5
1313,202,870,-0.5,-476.0
1314,202,871,-0.5,-476.5
1315,202,872,-0.5,-477.0
1316,202,873,-0.5,-477.5
1317,202,874,-0.5,-478.0
1318,203,874,1.0,-477.0
1319,203,875,-0.5,-477.5
1320,203,876,-0.5,-478.0
1321,203,877,-0.5,-478.5
1322,203,878,-0.5,-479.0
1323,203,879,-0.5,-479.5
1324,203,880,-0.5,-480.0
1325,203,881,-0.5,-480.5
1326,203,882,-0.5,-481.0
1327,203,883,-0.5,-481.5
1328,203,883,-1.0,-482.5
1329,203,884,-0.5,-483.0
1330,203,885,-0.5,-483.5
1331,203,886,-0.5,-484.0
1332,203,887,-0.5,-484.5
1333,203,888,-0.5,-485.0
1334,203,889,-0.5,-485.5
1335,203,890,-0.5,-486.0
1336,203,891,-0.5,-486.5
1337,203,892,-0.5,-487.0
1338,203,893,-0.5,-487.5
1339,203,894,-0.5,-488.0
1340,203,895,-0.5,-488.5
1341,203,896,-0.5,-489.0
1342,203,897,-0.5,-489.5
1343,203,898,-0.5,-490.0
1344,203,898,-1.0,-491.0
1345,203,899,-0.5,-491.5
1346,203,900,-0.5,-492.0
1347,203,901,-0.5,-492.5
1348,203,901,-1.0,-493.5
1349,203,901,-1.0,-494.5
1350,203,902,-0.5,-495.0
1351,203,903,-0.5,-495.5
1352,203,903,-1.0,-496.5
1353,203,903,-1.0,-497.5
1354,203,904,-0.5,-498.0
1355,203,905,-0.5,-498.5
1356,203,906,-0.5,-499.0
1357,203,907,-0.5,-499.5
1358,203,908,-0.5,-500.0
1359,203,909,-0.5,-500.5
1360,203,910,-0.5,-501.0
1361,203,911,-0.5,-501.5
1362,203,912,-0.5,-502.0
1363,203,913,-0.5,-502.5
1364,203,914,-0.5,-503.0
1365,203,915,-0.5,-503.5
1366,203,916,-0.5,-504.0
1367,203,917,-0.5,-504.5
1368,203,918,-0.5,-505.0
1369,204,918,1.0,-504.0
1370,204,919,-0.5,-504.5
1371,204,920,-0.5,-505.0
1372,204,921,-0.5,-505.5
1373,204,922,-0.5,-506.0
1374,204,923,-0.5,-506.5
1375,204,924,-0.5,-507.0
1376,204,925,-0.5,-507.5
1377,204,926,-0.5,-508.0
1378,204,927,-0.5,-508.5
1379,204,928,-0.5,-509.0
1380,204,929,-0.5,-509.5
1381,204,930,-0.5,-510.0
1382,205,930,1.0,-509.0
1383,205,931,-0.5,-509.5
1384,205,932,-0.5,-510.0
1385,206,932,1.0,-509.0
1386,207,932,1.0,-508.0
1387,208,932,1.0,-507.0
1388,208,932,-1.0,-508.0
1389,208,932,-1.0,-509.0
1390,208,932,-1.0,-510.0
1391,209,932,1.0,-509.0
1392,209,933,-0.5,-509.5
1393,209,934,-0.5,-510.0
1394,210,934,1.0,-509.0
1395,210,934,-1.0,-510.0
1396,211,934,1.0,-509.0
1397,212,934,1.0,-508.0
1398,213,934,1.0,-507.0
1399,214,934,1.0,-506.0
1400,214,935,-0.5,-506.5
1401,214,936,-0.5,-507.0
1402,215,936,1.0,-506.0
1403,215,937,-0.5,-506.5
1404,215,938,-0.5,-507.0
1405,215,939,-0.5,-507.5
1406,215,940,-0.5,-508.0
1407,215,940,-1.0,-509.0
1408,215,941,-0.5,-509.5
1409,215,942,-0.5,-510.0
1410,215,943,-0.5,-510.5
1411,215,944,-0.5,-511.0
1412,215,944,-1.0,-512.0
1413,215,945,-0.5,-512.5
1414,215,946,-0.5,-513.0
1415,215,947,-0.5,-513.5
1416,215,948,-0.5,-514.0
1417,215,949,-0.5,-514.5
1418,215,950,-0.5,-515.0
1419,215,951,-0.5,-515.5
1420,215,952,-0.5,-516.0
1421,215,953,-0.5,-516.5
1422,215,954,-0.5,-517.0
1423,215,955,-0.5,-517.5
1424,215,956,-0.5,-518.0
1425,215,956,-1.0,-519.0
1426,215,957,-0.5,-519.5
1427,216,957,1.0,-518.5
1428,216,958,-0.5,-519.0
1429,216,959,-0.5,-519.5
1430,216,959,-1.0,-520.5
1431,216,960,-0.5,-521.0
1432,216,961,-0.5,-521.5
1433,216,962,-0.5,-522.0
1434,216,963,-0.5,-522.5
1435,216,964,-0.5,-523.0
1436,216,965,-0.5,-523.5
1437,216,966,-0.5,-524.0
1438,216,966,-1.0,-525.0
1439,216,966,-1.0,-526.0
1440,216,967,-0.5,-526.5
1441,216,968,-0.5,-527.0
1442,216,968,-1.0,-528.0
1443,216,969,-0.5,-528.5
1444,216,970,-0.5,-529.0
1445,216,970,-1.0,-530.0
1446,216,970,-1.0,-531.0
1447,216,970,-1.0,-532.0
1448,216,970,-1.0,-533.0
1449,216,970,-1.0,-534.0
1450,216,970,-1.0,-535.0
1451,216,971,-0.5,-535.5
1452,216,972,-0.5,-536.0
1453,216,973,-0.5,-536.5
1454,216,974,-0.5,-537.0
1455,216,975,-0.5,-537.5
1456,216,976,-0.5,-538.0
1457,216,977,-0.5,-538.5
1458,216,977,-1.0,-539.5
1459,216,978,-0.5,-540.0
1460,216,979,-0.5,-540.5
1461,216,980,-0.5,-541.0
1462,216,981,-0.5,-541.5
1463,216,982,-0.5,-542.0
1464,216,983,-0.5,-542.5
1465,216,984,-0.5,-543.0
1466,216,985,-0.5,-543.5
1467,216,986,-0.5,-544.0
1468,216,987,-0.5,-544.5
1469,216,988,-0.5,-545.0
1470,216,989,-0.5,-545.5
1471,216,990,-0.5,-546.0
1472,216,991,-0.5,-546.5
1473,216,992,-0.5,-547.0
1474,216,993,-0.5,-547.5
1475,216,994,-0.5,-548.0
1476,216,995,-0.5,-548.5
1477,216,996,-0.5,-549.0
1478,216,997,-0.5,-549.5
1479,216,998,-0.5,-550.0
1480,216,999,-0.5,-550.5
1481,216,1000,-0.5,-551.0
1482,216,1001,-0.5,-551.5
1483,216,1002,-0.5,-552.0
1484,216,1003,-0.5,-552.5
1485,216,1004,-0.5,-553.0
1486,216,1005,-0.5,-553.5
1487,216,1006,-0.5,-554.0
1488,216,1007,-0.5,-554.5
1489,216,1008,-0.5,-555.0
1490,216,1008,-1.0,-556.0
1491,216,1009,-0.5,-556.5
1492,216,1010,-0.5,-557.0
1493,216,1010,-1.0,-558.0
1494,216,1011,-0.5,-558.5
1495,216,1012,-0.5,-559.0
1496,216,1013,-0.5,-559.5
1497,216,1014,-0.5,-560.0
1498,216,1015,-0.5,-560.5
1499,216,1016,-0.5,-561.0
1500,216,1017,-0.5,-561.5
1501,216,1017,-1.0,-562.5
1502,216,1018,-0.5,-563.0
1503,216,1019,-0.5,-563.5
1504,216,1020,-0.5,-564.0
1505,216,1021,-0.5,-564.5
1506,216,1022,-0.5,-565.0
1507,216,1023,-0.5,-565.5
1508,216,1024,-0.5,-566.0
1509,216,1025,-0.5,-566.5
1510,216,1026,-0.5,-567.0
1511,216,1027,-0.5,-567.5
1512,216,1028,-0.5,-568.0
1513,216,1029,-0.5,-568.5
1514,216,1030,-0.5,-569.0
1515,216,1031,-0.5,-569.5
1516,216,1032,-0.5,-570.0
1517,216,1032,-1.0,-571.0
1518,216,1032,-1.0,-572.0
1519,216,1032,-1.0,-573.0
1520,216,1033,-0.5,-573.5
1521,216,1033,-1.0,-574.5
1522,216,1033,-1.0,-575.5
1523,216,1034,-0.5,-576.0
1524,216,1035,-0.5,-576.5
1525,216,1035,-1.0,-577.5
1526,216,1035,-1.0,-578.5
1527,216,1036,-0.5,-579.0
1528,216,1037,-0.5,-579.5
1529,216,1038,-0.5,-580.0
1530,217,1038,1.0,-579.0
1531,218,1038,1.0,-578.0
1532,218,1039,-0.5,-578.5
1533,218,1040,-0.5,-579.0
1534,218,1041,-0.5,-579.5
1535,218,1042,-0.5,-580.0
1536,218,1042,-1.0,-581.0
1537,218,1043,-0.5,-581.5
1538,219,1043,1.0,-580.5
1539,219,1044,-0.5,-581.0
1540,219,1045,-0.5,-581.5
1541,219,1045,-1.0,-582.5
1542,219,1045,-1.0,-583.5
1543,219,1046,-0.5,-584.0
1544,220,1046,1.0,-583.0
1545,220,1047,-0.5,-583.5
1546,221,1047,1.0,-582.5
1547,221,1048,-0.5,-583.0
1548,221,1049,-0.5,-583.5
1549,221,1050,-0.5,-584.0
1550,221,1050,-1.0,-585.0
1551,221,1051,-0.5,-585.5
1552,221,1052,-0.5,-586.0
1553,221,1053,-0.5,-586.5
1554,221,1054,-0.5,-587.0
1555,221,1055,-0.5,-587.5
1556,221,1056,-0.5,-588.0
1557,221,1057,-0.5,-588.5
1558,221,1057,-1.0,-589.5
1559,221,1058,-0.5,-590.0
1560,221,1059,-0.5,-590.5
1561,221,1060,-0.5,-591.0
1562,221,1061,-0.5,-591.5
1563,222,1061,1.0,-590.5
1564,223,1061,1.0,-589.5
1565,223,1061,-1.0,-590.5
1566,223,1061,-1.0,-591.5
1567,223,1061,-1.0,-592.5
1568,223,1061,-1.0,-593.5
1569,223,1062,-0.5,-594.0
1570,224,1062,1.0,-593.0
1571,224,1062,-1.0,-594.0
1572,224,1062,-1.0,-595.0
1573,224,1063,-0.5,-595.5
1574,224,1064,-0.5,-596.0
1575,224,1065,-0.5,-596.5
1576,224,1066,-0.5,-597.0
1577,224,1067,-0.5,-597.5
1578,224,1068,-0.5,-598.0
1579,224,1069,-0.5,-598.5
1580,224,1070,-0.5,-599.0
1581,224,1070,-1.0,-600.0
1582,224,1071,-0.5,-600.5
1583,224,1072,-0.5,-601.0
1584,224,1073,-0.5,-601.5
1585,224,1074,-0.5,-602.0
1586,224,1075,-0.5,-602.5
1587,224,1076,-0.5,-603.0
1588,224,1077,-0.5,-603.5
1589,224,1078,-0.5,-604.0
1590,224,1079,-0.5,-604.5
1591,224,1080,-0.5,-605.0
1592,224,1081,-0.5,-605.5
1593,224,1082,-0.5,-606.0
1594,224,1083,-0.5,-606.5
1595,224,1084,-0.5,-607.0
1596,224,1085,-0.5,-607.5
1597,224,1086,-0.5,-608.0
1598,224,1087,-0.5,-608.5
1599,224,1088,-0.5,-609.0
1600,224,1089,-0.5,-609.5
1601,224,1089,-1.0,-610.5
1602,224,1090,-0.5,-611.0
1603,224,1091,-0.5,-611.5
1604,224,1092,-0.5,-612.0
1605,224,1093,-0.5,-612.5
1606,224,1094,-0.5,-613.0
1607,224,1095,-0.5,-613.5
1608,224,1096,-0.5,-614.0
1609,224,1097,-0.5,-614.5
1610,224,1098,-0.5,-615.0
1611,224,1099,-0.5,-615.5
1612,224,1100,-0.5,-616.0
1613,224,1101,-0.5,-616.5
1614,224,1102,-0.5,-617.0
1615,224,1103,-0.5,-617.5
1616,224,1103,-1.0,-618.5
1617,224,1104,-0.5,-619.0
1618,224,1105,-0.5,-619.5
1619,224,1106,-0.5,-620.0
1620,224,1107,-0.5,-620.5
1621,224,1107,-1.0,-621.5
1622,224,1108,-0.5,-622.0
1623,224,1109,-0.5,-622.5
1624,224,1110,-0.5,-623.0
1625,224,1111,-0.5,-623.5
1626,224,1112,-0.5,-624.0
1627,224,1113,-0.5,-624.5
1628,224,1114,-0.5,-625.0
1629,224,1115,-0.5,-625.5
1630,224,1116,-0.5,-626.0
1631,224,1116,-1.0,-627.0
1632,224,1117,-0.5,-627.5
1633,224,1117,-1.0,-628.5
1634,224,1118,-0.5,-629.0
1635,224,1119,-0.5,-629.5
1636,224,1119,-1.0,-630.5
1637,224,1119,-1.0,-631.5
1638,224,1120,-0.5,-632.0
1639,224,1120,-1.0,-633.0
1640,225,1120,1.0,-632.0
1641,225,1121,-0.5,-632.5
1642,225,1121,-1.0,-633.5
1643,225,1121,-1.0,-634.5
1644,225,1121,-1.0,-635.5
1645,225,1121,-1.0,-636.5
1646,225,1122,-0.5,-637.0
1647,226,1122,1.0,-636.0
1648,226,1122,-1.0,-637.0
1649,226,1122,-1.0,-638.0
1650,227,1122,1.0,-637.0
1651,227,1122,-1.0,-638.0
1652,227,1123,-0.5,-638.5
1653,227,1124,-0.5,-639.0
1654,227,1124,-1.0,-640.0
1655,227,1125,-0.5,-640.5
1656,227,1126,-0.5,-641.0
1657,228,1126,1.0,-640.0
1658,228,1127,-0.5,-640.5
1659,228,1128,-0.5,-641.0
1660,228,1129,-0.5,-641.5
1661,228,1130,-0.5,-642.0
1662,228,1131,-0.5,-642.5
1663,228,1132,-0.5,-643.0
1664,228,1133,-0.5,-643.5
1665,228,1134,-0.5,-644.0
1666,228,1134,-1.0,-645.0
1667,228,1134,-1.0,-646.0
1668,228,1134,-1.0,-647.0
1669,228,1134,-1.0,-648.0
1670,228,1134,-1.0,-649.0
1671,228,1134,-1.0,-650.0
1672,228,1134,-1.0,-651.0
1673,228,1134,-1.0,-652.0
1674,228,1135,-0.5,-652.5
1675,228,1136,-0.5,-653.0
1676,228,1137,-0.5,-653.5
1677,228,1138,-0.5,-654.0
1678,228,1138,-1.0,-655.0
1679,228,1139,-0.5,-655.5
1680,228,1140,-0.5,-656.0
1681,228,1140,-1.0,-657.0
1682,228,1141,-0.5,-657.5
1683,228,1142,-0.5,-658.0
1684,228,1143,-0.5,-658.5
1685,228,1144,-0.5,-659.0
1686,228,1145,-0.5,-659.5
1687,228,1146,-0.5,-660.0
1688,228,1146,-1.0,-661.0
1689,228,1147,-0.5,-661.5
1690,228,1148,-0.5,-662.0
1691,228,1149,-0.5,-662.5
1692,228,1150,-0.5,-663.0
1693,228,1151,-0.5,-663.5
1694,228,1152,-0.5,-664.0
1695,228,1153,-0.5,-664.5
1696,228,1154,-0.5,-665.0
